d1fcda0c72a5b5c9ffbcaae721abec24ed30501906645bc91d95447b8f638792,ec403d1e9381933f524741ac7ddf428a5befc2d3c39d260c53de8d3da096f8a9,a160b8330166061b27e664c49d628baff4e9451336fbcd00ae951039aaf7a2d7,4cca6da2ff569548f090dac0c1ffbc0bea98cc1f0a57210018495c29bef5a839,83f3da75d611414adab2d87b401ab7ba01960c3a1e6b7762fb1004f4e5a74d3c,e480e130c3d0a62fd77dd5076eb35a683192444ca1e34fead9d659bfbef9b174,d6e831befca81c68b28a8a7754194dfd5bb4ad15f241269d34a2484beb9eaa06,cd8e8932b54fed00fc8f881659268f2a872963bbf45e3b598b348fba297a8cf2,b1a5fca50d062c263940b67e553ea8ebddbcf9962a0e46507c033eaca9f8038e,8716601f73f94d1bd493b737e5c1b40a3f88395ee36e9049b0049f6f36bb4f74,74e9c9056952a6d610caa5a3c4b3f2b554d47810d8f4a4b0b90257f9c8a21593,63a35a12b8fa6851b5807d4151502aebf47dbf07ec42ed01d678cb07b933c5b1,b63bb51898a4555131dc8cb1e22b47b33060c30f4b3ce5777d186068d15e46c6,2d4ef2451c62ddf85cf807bf7a6c881677ab8114c04f0dd74d257373d41a2aee
1288,32,2000.0,102,30,1,-1,"2024/8/1 5:00","2024/8/6 4:59",0,0,0,0,1
1289,42,2000.0,102,40,1,-1,"2024/8/1 5:00","2024/8/6 4:59",0,0,0,0,1
1290,39,2000.0,111,30,1,-1,"2024/8/11 5:00","2024/8/15 4:59",0,0,0,0,1
1291,49,2000.0,111,40,1,-1,"2024/8/11 5:00","2024/8/15 4:59",0,0,0,0,1
1292,37,2000.0,109,30,1,-1,"2024/8/11 5:00","2024/8/15 4:59",0,0,0,0,1
1293,38,2000.0,112,30,1,-1,"2024/8/11 5:00","2024/8/15 4:59",0,0,0,0,1
1294,31,4000.0,101,30,1,-1,"2024/8/15 5:00","2024/8/20 4:59",0,0,0,0,1
1295,41,2000.0,101,40,1,-1,"2024/8/15 5:00","2024/8/20 4:59",0,0,0,0,1
1296,45,2000.0,104,40,1,-1,"2024/8/15 5:00","2024/9/1 4:59",0,0,0,0,1
1297,34,4000.0,103,30,1,-1,"2024/8/15 5:00","2024/8/20 4:59",0,0,0,0,1
1298,44,4000.0,103,40,1,-1,"2024/8/15 5:00","2024/8/20 4:59",0,0,0,0,1
1299,81,2000.0,101,80,1,-1,"2024/8/15 5:00","2024/8/26 4:59",0,0,0,0,1
1300,82,2000.0,102,80,1,-1,"2024/8/15 5:00","2024/8/26 4:59",0,0,0,0,1
1301,83,2000.0,111,80,1,-1,"2024/8/15 5:00","2024/8/26 4:59",0,0,0,0,1
1302,84,2000.0,109,80,1,-1,"2024/8/15 5:00","2024/8/26 4:59",0,0,0,0,1
1303,85,2000.0,112,80,1,-1,"2024/8/15 5:00","2024/8/26 4:59",0,0,0,0,1
1304,351,2000.0,8004,80,1,-1,"2024/8/15 5:00","2024/8/26 4:59",0,0,0,0,1
1305,352,2000.0,8005,80,1,-1,"2024/8/15 5:00","2024/8/26 4:59",0,0,0,0,1
1306,151,2000.0,6004,80,1,-1,"2024/7/31 11:00","2024/8/14 23:59",0,0,0,0,1
1307,152,2000.0,6005,80,1,-1,"2024/7/31 11:00","2024/8/14 23:59",0,0,0,0,1
1308,32,4000.0,102,30,1,-1,"2024/8/20 5:00","2024/8/26 4:59",0,0,0,0,1
1309,42,4000.0,102,40,1,-1,"2024/8/20 5:00","2024/8/26 4:59",0,0,0,0,1
1310,39,4000.0,111,30,1,-1,"2024/8/26 5:00","2024/9/1 4:59",0,0,0,0,1
1311,49,4000.0,111,40,1,-1,"2024/8/26 5:00","2024/9/1 4:59",0,0,0,0,1
1312,37,4000.0,109,30,1,-1,"2024/8/25 5:00","2024/8/31 4:59",0,0,0,0,1
1313,38,4000.0,112,30,1,-1,"2024/8/25 5:00","2024/8/31 4:59",0,0,0,0,1
1314,91,3000.0,101,100,1,-1,"2024/8/25 5:00","2024/8/31 4:59",0,0,0,0,1
1315,92,3000.0,102,100,1,-1,"2024/8/25 5:00","2024/8/31 4:59",0,0,0,0,1
1316,93,3000.0,111,100,1,-1,"2024/8/25 5:00","2024/8/31 4:59",0,0,0,0,1
1317,94,3000.0,109,100,1,-1,"2024/8/25 5:00","2024/8/31 4:59",0,0,0,0,1
1318,95,3000.0,112,100,1,-1,"2024/8/25 5:00","2024/8/31 4:59",0,0,0,0,1
1319,98,3000.0,7004,100,1,-1,"2024/8/25 5:00","2024/8/25 23:59",0,0,0,0,1
1320,99,3000.0,7005,100,1,-1,"2024/8/25 5:00","2024/8/25 23:59",0,0,0,0,1
1321,100,3000.0,8004,100,1,-1,"2024/8/25 5:00","2024/8/31 4:59",0,0,0,0,1
1322,101,3000.0,8005,100,1,-1,"2024/8/25 5:00","2024/8/31 4:59",0,0,0,0,1
1323,251,2000.0,7004,80,1,-1,"2024/8/18 12:00","2024/8/25 23:59",0,0,0,0,1
1324,252,2000.0,7005,80,1,-1,"2024/8/18 12:00","2024/8/25 23:59",0,0,0,0,1
1325,31,3000.0,101,31,1,-1,"2024/9/1 5:00","2024/9/6 4:59",0,0,0,3,2
1326,31,3000.0,101,31,1,-1,"2024/9/1 5:00","2024/9/6 4:59",0,0,0,8,2
1327,41,2000.0,101,41,1,-1,"2024/9/1 5:00","2024/9/6 4:59",0,0,0,3,2
1328,41,2000.0,101,41,1,-1,"2024/9/1 5:00","2024/9/6 4:59",0,0,0,8,2
1329,11,0.0,101,11,1,-1,"2024/9/1 5:00","2024/9/6 4:59",0,0,0,3,2
1330,81,3000.0,101,81,1,-1,"2024/9/1 5:00","2024/9/6 4:59",0,0,0,3,2
1331,81,2000.0,101,81,1,-1,"2024/9/1 5:00","2024/9/6 4:59",0,0,0,8,2
1332,32,3000.0,102,31,1,-1,"2024/9/6 5:00","2024/9/11 4:59",0,0,0,1,2
1333,32,3000.0,102,31,1,-1,"2024/9/6 5:00","2024/9/11 4:59",0,0,0,7,2
1334,42,2000.0,102,41,1,-1,"2024/9/6 5:00","2024/9/11 4:59",0,0,0,1,2
1335,42,2000.0,102,41,1,-1,"2024/9/6 5:00","2024/9/11 4:59",0,0,0,7,2
1336,12,0.0,102,11,1,-1,"2024/9/6 5:00","2024/9/11 4:59",0,0,0,1,2
1337,82,3000.0,102,81,1,-1,"2024/9/6 5:00","2024/9/11 4:59",0,0,0,1,2
1338,82,2000.0,102,81,1,-1,"2024/9/6 5:00","2024/9/11 4:59",0,0,0,7,2
1339,39,2000.0,111,30,1,-1,"2024/9/11 5:00","2024/9/15 4:59",0,0,0,0,1
1340,49,2000.0,111,40,1,-1,"2024/9/11 5:00","2024/9/15 4:59",0,0,0,0,1
1341,37,2000.0,109,30,1,-1,"2024/9/11 5:00","2024/9/15 4:59",0,0,0,0,1
1342,38,2000.0,112,30,1,-1,"2024/9/11 5:00","2024/9/15 4:59",0,0,0,0,1
1343,151,2000.0,6004,80,1,-1,"2024/8/30 11:00","2024/9/14 23:59",0,0,0,0,1
1344,152,2000.0,6005,80,1,-1,"2024/8/30 11:00","2024/9/14 23:59",0,0,0,0,1
1345,96,3000.0,6004,100,1,-1,"2024/8/30 11:00","2024/8/31 4:59",0,0,0,0,1
1346,97,3000.0,6005,100,1,-1,"2024/8/30 11:00","2024/8/31 4:59",0,0,0,0,1
1347,31,3000.0,101,30,1,-1,"2024/9/15 5:00","2024/9/20 4:59",0,0,0,0,1
1348,41,2000.0,101,40,1,-1,"2024/9/15 5:00","2024/9/20 4:59",0,0,0,0,1
1349,541,2000.0,122,120,1,-1,"2024/9/16 5:00","2024/9/21 4:59",0,0,0,0,1
1350,45,2000.0,104,40,1,-1,"2024/9/15 5:00","2024/10/1 4:59",0,0,0,0,1
1351,32,2000.0,102,30,1,-1,"2024/9/20 5:00","2024/9/25 4:59",0,0,0,0,1
1352,42,2000.0,102,40,1,-1,"2024/9/20 5:00","2024/9/25 4:59",0,0,0,0,1
1353,31,2000.0,101,30,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1354,41,2000.0,101,40,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1355,37,2000.0,109,30,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1356,38,2000.0,112,30,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1357,34,2000.0,103,30,1,-1,"2024/9/25 5:00","2024/10/6 4:59",0,0,0,0,1
1358,44,2000.0,103,40,1,-1,"2024/9/25 5:00","2024/10/6 4:59",0,0,0,0,1
1359,91,2000.0,101,100,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1360,92,2000.0,102,100,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1361,93,2000.0,111,100,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1362,94,2000.0,109,100,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1363,95,2000.0,112,100,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1364,96,2000.0,6004,100,1,-1,"2024/9/30 11:00","2024/10/1 4:59",0,0,0,0,1
1365,97,2000.0,6005,100,1,-1,"2024/9/30 11:00","2024/10/1 4:59",0,0,0,0,1
1366,100,2000.0,8004,100,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1367,101,2000.0,8005,100,1,-1,"2024/9/25 5:00","2024/10/1 4:59",0,0,0,0,1
1368,251,2000.0,7004,80,1,-1,"2024/9/17 12:00","2024/9/24 23:59",0,0,0,0,1
1369,252,2000.0,7005,80,1,-1,"2024/9/17 12:00","2024/9/24 23:59",0,0,0,0,1
1370,81,2000.0,101,80,1,-1,"2024/9/23 5:00","2024/10/1 4:59",0,0,0,0,1
1371,82,2000.0,102,80,1,-1,"2024/9/23 5:00","2024/10/1 4:59",0,0,0,0,1
1372,83,2000.0,111,80,1,-1,"2024/9/23 5:00","2024/10/1 4:59",0,0,0,0,1
1373,84,2000.0,109,80,1,-1,"2024/9/23 5:00","2024/10/1 4:59",0,0,0,0,1
1374,85,2000.0,112,80,1,-1,"2024/9/23 5:00","2024/10/1 4:59",0,0,0,0,1
1375,351,2000.0,8004,80,1,-1,"2024/9/23 5:00","2024/10/1 4:59",0,0,0,0,1
1376,352,2000.0,8005,80,1,-1,"2024/9/23 5:00","2024/10/1 4:59",0,0,0,0,1
1377,32,2000.0,102,30,1,-1,"2024/10/1 5:00","2024/10/6 4:59",0,0,0,0,1
1378,42,2000.0,102,40,1,-1,"2024/10/1 5:00","2024/10/6 4:59",0,0,0,0,1
1379,31,2000.0,101,30,1,-1,"2024/10/6 5:00","2024/10/11 4:59",0,0,0,0,1
1380,41,2000.0,101,40,1,-1,"2024/10/6 5:00","2024/10/11 4:59",0,0,0,0,1
1381,39,2000.0,111,30,1,-1,"2024/10/11 5:00","2024/10/15 4:59",0,0,0,0,1
1382,49,2000.0,111,40,1,-1,"2024/10/11 5:00","2024/10/15 4:59",0,0,0,0,1
1383,37,2000.0,109,30,1,-1,"2024/10/11 5:00","2024/10/15 4:59",0,0,0,0,1
1384,38,2000.0,112,30,1,-1,"2024/10/11 5:00","2024/10/15 4:59",0,0,0,0,1
1385,31,3000.0,101,30,1,-1,"2024/10/15 5:00","2024/10/20 4:59",0,0,0,0,1
1386,41,2000.0,101,40,1,-1,"2024/10/15 5:00","2024/10/20 4:59",0,0,0,0,1
1387,45,2000.0,104,40,1,-1,"2024/10/15 5:00","2024/11/1 4:59",0,0,0,0,1
1388,151,2000.0,6004,80,1,-1,"2024/9/30 11:00","2024/10/14 23:59",0,0,0,0,1
1389,152,2000.0,6005,80,1,-1,"2024/9/30 11:00","2024/10/14 23:59",0,0,0,0,1
1390,32,2000.0,102,30,1,-1,"2024/10/20 5:00","2024/10/26 4:59",0,0,0,0,1
1391,42,2000.0,102,40,1,-1,"2024/10/20 5:00","2024/10/26 4:59",0,0,0,0,1
1392,31,3000.0,101,31,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,3,2
1393,31,3000.0,101,31,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,10,2
1394,41,3000.0,101,41,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,3,2
1395,41,2000.0,101,41,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,10,2
1396,11,0.0,101,11,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,3,2
1397,81,3000.0,101,81,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,3,2
1398,81,2000.0,101,81,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,10,2
1399,37,2000.0,109,30,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,0,1
1400,38,2000.0,112,30,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,0,1
1401,34,2000.0,103,30,1,-1,"2024/10/26 5:00","2024/11/6 4:59",0,0,0,0,1
1402,44,2000.0,103,40,1,-1,"2024/10/26 5:00","2024/11/6 4:59",0,0,0,0,1
1403,91,2000.0,101,100,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,3,2
1404,91,2000.0,101,100,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,10,2
1405,92,2000.0,102,100,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,0,1
1406,93,2000.0,111,100,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,0,1
1407,94,2000.0,109,100,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,0,1
1408,95,2000.0,112,100,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,0,1
1409,96,2000.0,6004,100,1,-1,"2024/10/31 11:00","2024/11/1 4:59",0,0,0,0,1
1410,97,2000.0,6005,100,1,-1,"2024/10/31 11:00","2024/11/1 4:59",0,0,0,0,1
1411,100,2000.0,8004,100,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,0,1
1412,101,2000.0,8005,100,1,-1,"2024/10/26 5:00","2024/11/1 4:59",0,0,0,0,1
1413,251,2000.0,7004,80,1,-1,"2024/10/17 12:00","2024/10/24 23:59",0,0,0,0,1
1414,252,2000.0,7005,80,1,-1,"2024/10/17 12:00","2024/10/24 23:59",0,0,0,0,1
1415,32,3000.0,102,31,1,-1,"2024/11/1 5:00","2024/11/6 4:59",0,0,0,1,2
1416,32,3000.0,102,31,1,-1,"2024/11/1 5:00","2024/11/6 4:59",0,0,0,9,2
1417,42,3000.0,102,41,1,-1,"2024/11/1 5:00","2024/11/6 4:59",0,0,0,1,2
1418,42,2000.0,102,41,1,-1,"2024/11/1 5:00","2024/11/6 4:59",0,0,0,9,2
1419,12,0.0,102,11,1,-1,"2024/11/1 5:00","2024/11/6 4:59",0,0,0,1,2
1420,82,3000.0,102,81,1,-1,"2024/11/1 5:00","2024/11/6 4:59",0,0,0,1,2
1421,82,2000.0,102,81,1,-1,"2024/11/1 5:00","2024/11/6 4:59",0,0,0,9,2
1422,31,2000.0,101,30,1,-1,"2024/11/6 5:00","2024/11/11 4:59",0,0,0,0,1
1423,41,2000.0,101,40,1,-1,"2024/11/6 5:00","2024/11/11 4:59",0,0,0,0,1
1424,39,2000.0,111,30,1,-1,"2024/11/11 5:00","2024/11/15 4:59",0,0,0,0,1
1425,49,2000.0,111,40,1,-1,"2024/11/11 5:00","2024/11/15 4:59",0,0,0,0,1
1426,37,2000.0,109,30,1,-1,"2024/11/11 5:00","2024/11/15 4:59",0,0,0,0,1
1427,38,2000.0,112,30,1,-1,"2024/11/11 5:00","2024/11/15 4:59",0,0,0,0,1
1428,31,3000.0,101,30,1,-1,"2024/11/15 5:00","2024/11/20 4:59",0,0,0,0,1
1429,41,2000.0,101,40,1,-1,"2024/11/15 5:00","2024/11/20 4:59",0,0,0,0,1
1430,45,2000.0,104,40,1,-1,"2024/11/15 5:00","2024/12/1 4:59",0,0,0,0,1
1431,151,2000.0,6004,80,1,-1,"2024/10/31 11:00","2024/11/14 23:59",0,0,0,0,1
1432,152,2000.0,6005,80,1,-1,"2024/10/31 11:00","2024/11/14 23:59",0,0,0,0,1
1433,32,2000.0,102,30,1,-1,"2024/11/20 5:00","2024/11/25 4:59",0,0,0,0,1
1434,42,2000.0,102,40,1,-1,"2024/11/20 5:00","2024/11/25 4:59",0,0,0,0,1
1435,81,2000.0,101,80,1,-1,"2024/11/22 5:00","2024/11/30 4:59",0,0,0,0,1
1436,82,2000.0,102,80,1,-1,"2024/11/22 5:00","2024/11/30 4:59",0,0,0,0,1
1437,83,2000.0,111,80,1,-1,"2024/11/22 5:00","2024/11/30 4:59",0,0,0,0,1
1438,84,2000.0,109,80,1,-1,"2024/11/22 5:00","2024/11/30 4:59",0,0,0,0,1
1439,85,2000.0,112,80,1,-1,"2024/11/22 5:00","2024/11/30 4:59",0,0,0,0,1
1440,351,2000.0,8004,80,1,-1,"2024/11/22 5:00","2024/11/30 4:59",0,0,0,0,1
1441,352,2000.0,8005,80,1,-1,"2024/11/22 5:00","2024/11/30 4:59",0,0,0,0,1
1442,37,2000.0,109,30,1,-1,"2024/11/24 5:00","2024/11/30 4:59",0,0,0,0,1
1443,38,2000.0,112,30,1,-1,"2024/11/24 5:00","2024/11/30 4:59",0,0,0,0,1
1444,34,2000.0,103,30,1,-1,"2024/11/24 5:00","2024/12/5 4:59",0,0,0,0,1
1445,44,2000.0,103,40,1,-1,"2024/11/24 5:00","2024/12/5 4:59",0,0,0,0,1
1446,91,2000.0,101,100,1,-1,"2024/11/24 5:00","2024/11/30 4:59",0,0,0,0,1
1447,92,2000.0,102,100,1,-1,"2024/11/24 5:00","2024/11/30 4:59",0,0,0,0,1
1448,93,2000.0,111,100,1,-1,"2024/11/24 5:00","2024/11/30 4:59",0,0,0,0,1
1449,94,2000.0,109,100,1,-1,"2024/11/24 5:00","2024/11/30 4:59",0,0,0,0,1
1450,95,2000.0,112,100,1,-1,"2024/11/24 5:00","2024/11/30 4:59",0,0,0,0,1
1451,96,2000.0,6004,100,1,-1,"2024/11/29 11:00","2024/11/30 4:59",0,0,0,0,1
1452,97,2000.0,6005,100,1,-1,"2024/11/29 11:00","2024/11/30 4:59",0,0,0,0,1
1453,100,2000.0,8004,100,1,-1,"2024/11/24 5:00","2024/11/30 4:59",0,0,0,0,1
1454,101,2000.0,8005,100,1,-1,"2024/11/24 5:00","2024/11/30 4:59",0,0,0,0,1
1455,98,2000.0,7004,100,1,-1,"2024/11/24 5:00","2024/11/24 23:59",0,0,0,0,1
1456,99,2000.0,7005,100,1,-1,"2024/11/24 5:00","2024/11/24 23:59",0,0,0,0,1
1457,31,2000.0,101,30,1,-1,"2024/11/25 5:00","2024/12/1 4:59",0,0,0,0,1
1458,41,2000.0,101,40,1,-1,"2024/11/25 5:00","2024/12/1 4:59",0,0,0,0,1
1459,251,2000.0,7004,80,1,-1,"2024/11/17 12:00","2024/11/24 23:59",0,0,0,0,1
1460,252,2000.0,7005,80,1,-1,"2024/11/17 12:00","2024/11/24 23:59",0,0,0,0,1
1461,541,2000.0,122,120,1,-1,"2024/11/18 5:00","2024/11/23 4:59",0,0,0,0,1
1462,32,2000.0,102,30,1,-1,"2024/12/1 5:00","2024/12/6 4:59",0,0,0,0,1
1463,42,2000.0,102,40,1,-1,"2024/12/1 5:00","2024/12/6 4:59",0,0,0,0,1
1464,31,2000.0,101,30,1,-1,"2024/12/6 5:00","2024/12/11 4:59",0,0,0,0,1
1465,41,2000.0,101,40,1,-1,"2024/12/6 5:00","2024/12/11 4:59",0,0,0,0,1
1466,39,2000.0,111,30,1,-1,"2024/12/11 5:00","2024/12/16 4:59",0,0,0,0,1
1467,49,2000.0,111,40,1,-1,"2024/12/11 5:00","2024/12/16 4:59",0,0,0,0,1
1468,37,2000.0,109,30,1,-1,"2024/12/11 5:00","2024/12/16 4:59",0,0,0,0,1
1469,38,2000.0,112,30,1,-1,"2024/12/11 5:00","2024/12/16 4:59",0,0,0,0,1
1470,31,3000.0,101,30,1,-1,"2024/12/16 5:00","2024/12/24 4:59",0,0,0,0,1
1471,41,2000.0,101,40,1,-1,"2024/12/16 5:00","2024/12/24 4:59",0,0,0,0,1
1472,45,2000.0,104,40,1,-1,"2024/12/16 5:00","2025/1/4 4:59",0,0,0,0,1
1473,32,3000.0,102,30,1,-1,"2024/12/16 5:00","2024/12/24 4:59",0,0,0,0,1
1474,42,3000.0,102,40,1,-1,"2024/12/16 5:00","2024/12/24 4:59",0,0,0,0,1
1475,151,2000.0,6004,80,1,-1,"2024/11/29 11:00","2024/12/14 23:59",0,0,0,0,1
1476,152,2000.0,6005,80,1,-1,"2024/11/29 11:00","2024/12/14 23:59",0,0,0,0,1
1477,39,3000.0,111,30,1,-1,"2024/12/24 5:00","2024/12/28 4:59",0,0,0,0,1
1478,49,3000.0,111,40,1,-1,"2024/12/24 5:00","2024/12/28 4:59",0,0,0,0,1
1479,37,3000.0,109,30,1,-1,"2024/12/24 5:00","2024/12/28 4:59",0,0,0,0,1
1480,38,3000.0,112,30,1,-1,"2024/12/24 5:00","2024/12/28 4:59",0,0,0,0,1
1481,91,3000.0,101,100,1,-1,"2024/12/24 5:00","2025/1/4 4:59",0,0,0,0,1
1482,92,3000.0,102,100,1,-1,"2024/12/24 5:00","2025/1/4 4:59",0,0,0,0,1
1483,93,3000.0,111,100,1,-1,"2024/12/24 5:00","2025/1/4 4:59",0,0,0,0,1
1484,94,3000.0,109,100,1,-1,"2024/12/24 5:00","2025/1/4 4:59",0,0,0,0,1
1485,95,3000.0,112,100,1,-1,"2024/12/24 5:00","2025/1/4 4:59",0,0,0,0,1
1486,100,3000.0,8004,100,1,-1,"2024/12/24 5:00","2025/1/4 4:59",0,0,0,0,1
1487,101,3000.0,8005,100,1,-1,"2024/12/24 5:00","2025/1/4 4:59",0,0,0,0,1
1488,31,3000.0,101,30,1,-1,"2024/12/28 5:00","2025/1/4 4:59",0,0,0,0,1
1489,41,2000.0,101,40,1,-1,"2024/12/28 5:00","2025/1/4 4:59",0,0,0,0,1
1490,32,3000.0,102,30,1,-1,"2024/12/28 5:00","2025/1/4 4:59",0,0,0,0,1
1491,42,3000.0,102,40,1,-1,"2024/12/28 5:00","2025/1/4 4:59",0,0,0,0,1
1492,251,2000.0,7004,80,1,-1,"2024/12/16 11:00","2024/12/23 23:59",0,0,0,0,1
1493,252,2000.0,7005,80,1,-1,"2024/12/16 11:00","2024/12/23 23:59",0,0,0,0,1
1494,34,3000.0,103,30,1,-1,"2024/12/24 5:00","2025/1/4 4:59",0,0,0,0,1
1495,44,3000.0,103,40,1,-1,"2024/12/24 5:00","2025/1/4 4:59",0,0,0,0,1
1496,32,2000.0,102,30,1,-1,"2025/1/11 5:00","2025/1/15 4:59",0,0,0,0,1
1497,42,2000.0,102,40,1,-1,"2025/1/11 5:00","2025/1/15 4:59",0,0,0,0,1
1498,39,2000.0,111,30,1,-1,"2025/1/4 5:00","2025/1/11 4:59",0,0,0,0,1
1499,49,2000.0,111,40,1,-1,"2025/1/4 5:00","2025/1/11 4:59",0,0,0,0,1
1500,37,2000.0,109,30,1,-1,"2025/1/11 5:00","2025/1/15 4:59",0,0,0,0,1
1501,38,2000.0,112,30,1,-1,"2025/1/11 5:00","2025/1/15 4:59",0,0,0,0,1
1502,31,3000.0,101,30,1,-1,"2025/1/15 5:00","2025/1/20 4:59",0,0,0,0,1
1503,41,2000.0,101,40,1,-1,"2025/1/15 5:00","2025/1/20 4:59",0,0,0,0,1
1504,45,2000.0,104,40,1,-1,"2025/1/15 5:00","2025/2/1 4:59",0,0,0,0,1
1505,151,2000.0,6004,80,1,-1,"2024/12/31 11:00","2025/1/14 23:59",0,0,0,0,1
1506,152,2000.0,6005,80,1,-1,"2024/12/31 11:00","2025/1/14 23:59",0,0,0,0,1
1507,96,3000.0,6004,100,1,-1,"2024/12/31 11:00","2025/1/4 4:59",0,0,0,0,1
1508,97,3000.0,6005,100,1,-1,"2024/12/31 11:00","2025/1/4 4:59",0,0,0,0,1
1509,32,2000.0,102,30,1,-1,"2025/1/20 5:00","2025/1/26 4:59",0,0,0,0,1
1510,42,2000.0,102,40,1,-1,"2025/1/20 5:00","2025/1/26 4:59",0,0,0,0,1
1511,81,2000.0,101,80,1,-1,"2025/1/20 5:00","2025/2/1 4:59",0,0,0,0,1
1512,82,2000.0,102,80,1,-1,"2025/1/20 5:00","2025/2/1 4:59",0,0,0,0,1
1513,83,2000.0,111,80,1,-1,"2025/1/20 5:00","2025/2/1 4:59",0,0,0,0,1
1514,84,2000.0,109,80,1,-1,"2025/1/20 5:00","2025/2/1 4:59",0,0,0,0,1
1515,85,2000.0,112,80,1,-1,"2025/1/20 5:00","2025/2/1 4:59",0,0,0,0,1
1516,351,2000.0,8004,80,1,-1,"2025/1/20 5:00","2025/2/1 4:59",0,0,0,0,1
1517,352,2000.0,8005,80,1,-1,"2025/1/20 5:00","2025/2/1 4:59",0,0,0,0,1
1518,541,2000.0,122,120,1,-1,"2025/1/17 5:00","2025/1/22 4:59",0,0,0,0,1
1519,31,3000.0,101,30,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1520,41,3000.0,101,40,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1521,37,2000.0,109,30,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1522,38,2000.0,112,30,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1523,34,2000.0,103,30,1,-1,"2025/1/22 5:00","2025/2/6 4:59",0,0,0,0,1
1524,44,2000.0,103,40,1,-1,"2025/1/22 5:00","2025/2/6 4:59",0,0,0,0,1
1525,91,2000.0,101,100,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1526,92,2000.0,102,100,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1527,93,2000.0,111,100,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1528,94,2000.0,109,100,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1529,95,2000.0,112,100,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1530,96,2000.0,6004,100,1,-1,"2025/1/27 11:00","2025/2/1 4:59",0,0,0,0,1
1531,97,2000.0,6005,100,1,-1,"2025/1/27 11:00","2025/2/1 4:59",0,0,0,0,1
1532,100,2000.0,8004,100,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1533,101,2000.0,8005,100,1,-1,"2025/1/22 5:00","2025/2/1 4:59",0,0,0,0,1
1534,98,2000.0,7004,100,1,-1,"2025/1/22 5:00","2025/1/23 23:59",0,0,0,0,1
1535,99,2000.0,7005,100,1,-1,"2025/1/22 5:00","2025/1/23 23:59",0,0,0,0,1
1536,151,2000.0,6004,80,1,-1,"2025/1/27 11:00","2025/2/15 4:59",0,0,0,0,1
1537,152,2000.0,6005,80,1,-1,"2025/1/27 11:00","2025/2/15 4:59",0,0,0,0,1
1538,251,2000.0,7004,80,1,-1,"2025/1/16 12:00","2025/1/23 23:59",0,0,0,0,1
1539,252,2000.0,7005,80,1,-1,"2025/1/16 12:00","2025/1/23 23:59",0,0,0,0,1
1540,32,3000.0,102,30,1,-1,"2025/2/1 5:00","2025/2/6 4:59",0,0,0,0,1
1541,42,3000.0,102,40,1,-1,"2025/2/1 5:00","2025/2/6 4:59",0,0,0,0,1
1542,31,2000.0,101,30,1,-1,"2025/2/6 5:00","2025/2/11 4:59",0,0,0,0,1
1543,41,2000.0,101,40,1,-1,"2025/2/6 5:00","2025/2/11 4:59",0,0,0,0,1
