unit_id,unit_name,prefab_id,motion_type,se_type,move_speed,search_area_width,atk_type,normal_atk_cast_time,cutin,cutin_star6,visual_change_flag,comment
304801,"レイスロード",304801,0,16,270,1000,1,1.8,0,0,0,"強者の魂を幽鬼とし従える、冥府の高官。\n亡者の念が刃に絡みつき、動きを鈍らせる。\n\n・敵全体に魔法大ダメージを与え、物理攻撃力\n　をダウン。\n・敵全体に魔法大ダメージを与える。\n　物理攻撃をする敵にはさらにダメージを与え\n　行動速度をダウンさせる。"
304900,"电子吉加斯",304900,0,16,270,1000,1,1.8,0,0,0,"【物理】通过露娜之魔力醒来的巨腕改造人。\n小型反应堆的最大输出连自身都能感电。\n\n·对前方范围内的敌人造成大量物理伤害＆麻痹。\n　解除自身状态提升效果，\n　中等幅度降低物理防御力和魔法防御力。\n·对敌方全体造成大量魔法伤害，\n　大幅度长时间提高自身的物理攻击力。\n·大幅度提高己方全体的行动速度。"
305000,"布丁南瓜灯",305000,0,16,270,1000,1,0.8,0,0,0,"【物理】企图向人类复仇的灵界居民。\n「我是南瓜灯！布丁南瓜灯！\n　不陪我玩就捣乱哟~」\n\n·对全体敌人造成大量物理伤害，\n　角色的生命值低于40%后，\n　变为诱惑状态。\n·对全体敌人造成少量魔法伤害，\n　解除敌人状态提升效果。\n·对最近的敌人造成中等物理伤害，\n　另外，对前方三名敌人造成中等物理\n　伤害＆赋予眩晕。\n·布丁南瓜灯自身的生命值\n　低于40%后，会展开更为激烈\n　凶暴的攻击。\n"
305001,"布丁南瓜灯",305000,0,16,270,1000,1,0.8,0,0,0,"【物理】企图向人类复仇的灵界居民。\n「我是南瓜灯！布丁南瓜灯！\n　不陪我玩就捣乱哟~」\n\n·对全体敌人造成大量物理伤害，\n　角色的生命值低于40%时，\n　赋予诱惑状态。\n·对最近的敌人造成中等物理伤害，\n　另外，对前方三名敌人造成中等物理\n　伤害＆赋予眩晕。\n"
305002,"布丁南瓜灯",305000,0,16,270,1000,1,0.8,0,0,0,"【物理】企图向人类复仇的灵界居民。\n「我是南瓜灯！布丁南瓜灯！\n　不陪我玩就捣乱哟~」\n\n·对全体敌人造成大量物理伤害，\n　角色的生命值低于40%时，\n　赋予诱惑状态。\n·对全体敌人造成少量魔法伤害，\n　解除敌人状态提升效果。\n·对最近的敌人造成中等物理伤害，\n　另外，对前方三名敌人造成中等物理\n　伤害＆赋予眩晕。\n·布丁南瓜灯自身的生命值\n　低于40%后，会展开更为激烈\n　凶暴的攻击。\n"
305003,"布丁南瓜灯",305000,0,16,270,1000,1,0.8,0,0,0,"【物理】企图向人类复仇的灵界居民。\n「我是南瓜灯！布丁南瓜灯！\n　不陪我玩就捣乱哟~」\n\n·对全体敌人造成大量物理伤害，\n　角色的生命值低于40%时，\n　赋予诱惑状态。\n·对全体敌人造成少量魔法伤害，\n　解除敌人状态提升效果。\n·对最近的敌人造成中等物理伤害，\n　另外，对前方三名敌人造成中等物理\n　伤害＆赋予眩晕。\n·布丁南瓜灯自身的生命值\n　低于40%后，会展开更为激烈\n　凶暴的攻击。\n"
305004,"ジャック・オー・プリン",305004,0,16,270,1000,1,0.8,0,0,0,"【物理】人間への復讐を企む、霊界の住人。\n「オイラはジャック！ジャック・オー・プリン！\n　遊んでくれなきゃ、イタズラしちゃうぞ～」\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与え、\n　キャラのＨＰが40%を切っている場合、\n　誘惑状態にする。\n・敵全体に魔法小ダメージを与え、\n　キャラのステータスアップ効果を解除。\n・最も近い敵に物理中ダメージを与え、\n　さらに、前から3キャラに、物理中\n　ダメージ＆スタン。\n・ジャック・オー・プリン自身のＨＰが\n　40％を切ると、さらに攻撃が激しく\n　凶暴になる。\n"
305005,"ジャック・オー・プリン",305004,0,16,270,1000,1,0.8,0,0,0,"【物理】人間への復讐を企む、霊界の住人。\n「オイラはジャック！ジャック・オー・プリン！\n　遊んでくれなきゃ、イタズラしちゃうぞ～」\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理中ダメージを与え、\n　キャラのＨＰが40%を切っている場合、\n　誘惑状態にする。\n・最も近い敵に物理大ダメージを与え、\n　さらに、前から3キャラに、物理中\n　ダメージ＆スタン。\n"
305006,"ジャック・オー・プリン",305004,0,16,270,1000,1,0.8,0,0,0,"【物理】人間への復讐を企む、霊界の住人。\n「オイラはジャック！ジャック・オー・プリン！\n　遊んでくれなきゃ、イタズラしちゃうぞ～」\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理中ダメージを与え、\n　キャラのＨＰが40%を切っている場合、\n　誘惑状態にする。\n・敵全体に魔法小ダメージを与え、\n　キャラのステータスアップ効果を解除。\n・最も近い敵に物理大ダメージを与え、\n　さらに、前から3キャラに、物理中\n　ダメージ＆スタン。\n・ジャック・オー・プリン自身のＨＰが\n　40％を切ると、さらに攻撃が激しく\n　凶暴になる。\n"
305007,"ジャック・オー・プリン",305004,0,16,270,1000,1,0.8,0,0,0,"【物理】人間への復讐を企む、霊界の住人。\n「オイラはジャック！ジャック・オー・プリン！\n　遊んでくれなきゃ、イタズラしちゃうぞ～」\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与え、\n　キャラのＨＰが40%を切っている場合、\n　誘惑状態にする。\n・敵全体に魔法小ダメージを与え、\n　キャラのステータスアップ効果を解除。\n・最も近い敵に物理大ダメージを与え、\n　さらに、前から3キャラに、物理中\n　ダメージ＆スタン。\n・ジャック・オー・プリン自身のＨＰが\n　40％を切ると、さらに攻撃が激しく\n　凶暴になる。\n"
305100,"巨型凶暴兔",305100,0,16,270,1000,1,1.8,0,0,0,"操纵巨大的身体肆意横行的巨型兔子魔物。\n发出的攻击对自身消耗巨大，令其有些难以招架。\n\n·必杀技能会给予全体敌人高等物理伤害，\n　另外造成击退。\n　之后，在其晕眩时，自身的物理防御\n　力和魔法防御力大幅度降低。\n·给予全体敌人中等物理伤害，另外让前方\n　范围内的敌人眩晕。"
305101,"メガラパーン",305100,0,16,270,1000,1,1.8,0,0,0,"【物理】巨体を駆使して暴れまわる\n大ウサギの魔物。繰り出す一撃は\n消耗が大きく、持てあまし気味。\n\n・敵全体に物理大ダメージを与え、\n　さらにノックバックさせる。\n　その後、目を回している間、\n　自身の物理防御力と魔法防御力が\n　大幅にダウン。\n\n・敵全体に物理中ダメージを与え、\n　さらに前方範囲内の敵をスタン\n　させる。"
305200,"奥拉姆",305200,0,16,270,1000,1,1.8,0,0,0,"【物理】在遥远的古代诞生的防卫兵器。\n由于恶党的阴谋，其悠久的沉睡宣告了终结。\n\n·根据角色最大生命值，给予全体敌人相应威力的\n　高等物理伤害，\n　同时大幅度降低自身的物理攻击力。\n·给予前方中范围内的敌人中等物理伤害，\n　大幅度降低物理攻击力。\n·给予前方大范围内的敌人中等物理伤害，\n　并让其陷入麻痹状态。\n　角色的生命值在70％以下的时候，\n　麻痹持续时间变长。\n·奥拉姆自身的生命值低于40%后，　\n　会展开更为激烈凶暴的攻击。"
305201,"奥拉姆",305200,0,16,270,1000,1,1.8,0,0,0,"【物理】在遥远的古代诞生的防卫兵器。\n由于恶党的阴谋，其悠久的沉睡宣告了终结。\n\n·根据角色最大生命值，给予全体敌人相应威力的\n　高等物理伤害，\n　同时大幅度降低自身的物理攻击力。\n·给予前方中范围内的敌人中等物理伤害，\n　大幅度降低物理攻击力。"
305202,"奥拉姆",305200,0,16,270,1000,1,1.8,0,0,0,"【物理】在遥远的古代诞生的防卫兵器。\n由于恶党的阴谋，其悠久的沉睡宣告了终结。\n\n·根据角色最大生命值，给予全体敌人相应威力的\n　高等物理伤害，\n　同时大幅度降低自身的物理攻击力。\n·给予前方中范围内的敌人中等物理伤害，\n　大幅度降低物理攻击力。\n·给予前方大范围内的敌人中等物理伤害，\n　并让其陷入麻痹状态。\n　角色的生命值在70％以下的时候，\n　麻痹持续时间变长。\n·奥拉姆自身的生命值低于40%后，　\n　会展开更为激烈凶暴的攻击。"
305203,"奥拉姆",305200,0,16,270,1000,1,1.8,0,0,0,"【物理】在遥远的古代诞生的防卫兵器。\n由于恶党的阴谋，其悠久的沉睡宣告了终结。\n\n·根据角色最大生命值，给予全体敌人相应威力的\n　高等物理伤害，\n　同时大幅度降低自身的物理攻击力。\n·给予前方中范围内的敌人中等物理伤害，\n　大幅度降低物理攻击力。\n·给予前方大范围内的敌人中等物理伤害，\n　并让其陷入麻痹状态。\n　角色的生命值在70％以下的时候，\n　麻痹持续时间变长。\n·奥拉姆自身的生命值低于40%后，　\n　会展开更为激烈凶暴的攻击。"
305204,"カース・オラム",305204,0,16,270,1000,1,1.8,0,0,0,"【物理】ルナの塔の魔力で暴走する、古代兵器。\n古き守護の力は、呪いを振りまく大禍と化した。\n\n・敵全体に物理大ダメージを与え、自身の\n　物理防御力と魔法防御力を大ダウンさせる。\n・前方１キャラを中心にした範囲内の敵すべてに\n　物理中ダメージを与え、物理防御力を中ダウン\n　させる。さらにスタンを与える。\n・敵全体に物理中ダメージを与え、呪い状態\n　にする。キャラのＨＰが40％以下の場合、\n　呪いのダメージが２倍になる。"
305205,"オラム",305205,0,16,270,1000,1,1.8,0,0,0,"【物理】はるか古に生み出された、防衛兵器。\n悪党の謀により悠久の眠りに終焉を告げる。\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与えたのち、\n　自身の物理攻撃力を大ダウン。\n・前方中範囲内の敵に物理中ダメージを与え、\n　物理攻撃力を大ダウン。\n・前方広範囲内の敵に物理中ダメージを与え、\n　麻痺状態にする。\n　キャラのＨＰが70％以下の場合、\n　麻痺の効果時間が長くなる。\n・オラム自身のＨＰが40％を切ると、　\n　さらに攻撃が激しく凶暴になる。"
305206,"オラム",305205,0,16,270,1000,1,1.8,0,0,0,"【物理】はるか古に生み出された、防衛兵器。\n悪党の謀により悠久の眠りに終焉を告げる。\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理中ダメージを与えたのち、\n　自身の物理攻撃力を大ダウン。\n・前方中範囲内の敵に物理大ダメージを与え、\n　物理攻撃力を大ダウン。"
305207,"オラム",305205,0,16,270,1000,1,1.8,0,0,0,"【物理】はるか古に生み出された、防衛兵器。\n悪党の謀により悠久の眠りに終焉を告げる。\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与えたのち、\n　自身の物理攻撃力を大ダウン。\n・前方中範囲内の敵に物理中ダメージを与え、\n　物理攻撃力を大ダウン。\n・前方広範囲内の敵に物理大ダメージを与え、\n　麻痺状態にする。\n　キャラのＨＰが70％以下の場合、\n　麻痺の効果時間が長くなる。\n・オラム自身のＨＰが40％を切ると、　\n　さらに攻撃が激しく凶暴になる。"
305208,"オラム",305205,0,16,270,1000,1,1.8,0,0,0,"【物理】はるか古に生み出された、防衛兵器。\n悪党の謀により悠久の眠りに終焉を告げる。\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与えたのち、\n　自身の物理攻撃力を大ダウン。\n・前方中範囲内の敵に物理中ダメージを与え、\n　物理攻撃力を大ダウン。\n・前方広範囲内の敵に物理大ダメージを与え、\n　麻痺状態にする。\n　キャラのＨＰが70％以下の場合、\n　麻痺の効果時間が長くなる。\n・オラム自身のＨＰが40％を切ると、　\n　さらに攻撃が激しく凶暴になる。"
305300,"高等食尸兽",305300,0,16,270,1000,1,1.8,0,0,0,"【物理】沐浴在露娜魔力之下而变异的狰狞魔兽。\n强韧的爪牙能轻而易举地将历练的冒险者撕裂。\n\n·必杀技能对敌方全体造成大量物理伤害，\n　并会回复自己的生命值。\n·对后方范围内的敌人造成物理伤害，\n　使其眩晕。\n　并使敌方全体的物理防御力中幅度下降。\n·对前方范围内的敌人造成物理伤害\n　使其陷入中毒状态。"
